iter	Passed	Remaining
28828	290854	213615
28829	290863	213604
28830	290873	213594
28831	290883	213584
28832	290892	213573
28833	290902	213562
28834	290911	213552
28835	290920	213541
28836	290931	213531
28837	290940	213520
28838	290950	213511
28839	290961	213501
28840	290971	213491
28841	290980	213480
28842	290990	213470
28843	291001	213460
28844	291011	213451
28845	291021	213440
28846	291031	213430
28847	291041	213420
28848	291050	213409
28849	291059	213398
28850	291069	213388
28851	291078	213377
28852	291088	213367
28853	291098	213357
28854	291107	213346
28855	291117	213336
28856	291126	213325
28857	291136	213314
28858	291145	213303
28859	291154	213293
28860	291164	213283
28861	291173	213272
28862	291181	213260
28863	291191	213250
28864	291201	213240
28865	291210	213229
28866	291219	213218
28867	291227	213207
28868	291236	213196
28869	291245	213185
28870	291253	213173
28871	291262	213163
28872	291271	213151
28873	291281	213141
28874	291289	213130
28875	291300	213120
28876	291309	213109
28877	291318	213098
28878	291327	213088
28879	291337	213077
28880	291345	213066
28881	291356	213057
28882	291366	213046
28883	291375	213035
28884	291384	213024
28885	291394	213014
28886	291405	213005
28887	291415	212995
28888	291424	212984
28889	291433	212973
28890	291444	212963
28891	291452	212952
28892	291461	212941
28893	291470	212930
28894	291480	212920
28895	291489	212909
28896	291497	212898
28897	291509	212888
28898	291518	212878
28899	291528	212868
28900	291538	212858
28901	291553	212851
28902	291562	212840
28903	291571	212829
28904	291581	212819
28905	291590	212808
28906	291599	212798
28907	291610	212788
28908	291621	212778
28909	291630	212768
28910	291638	212756
28911	291649	212747
28912	291661	212738
28913	291670	212727
28914	291680	212717
28915	291689	212706
28916	291699	212696
28917	291709	212686
28918	291720	212676
28919	291731	212667
28920	291744	212659
28921	291754	212649
28922	291765	212639
28923	291775	212629
28924	291784	212618
28925	291794	212608
28926	291805	212599
28927	291818	212590
28928	291829	212581
28929	291838	212570
28930	291850	212562
28931	291860	212551
28932	291871	212542
28933	291880	212531
28934	291890	212521
28935	291900	212511
28936	291909	212500
28937	291918	212489
28938	291930	212480
28939	291939	212469
28940	291948	212459
28941	291957	212448
28942	291966	212437
28943	291975	212426
28944	291984	212415
28945	291993	212404
28946	292002	212394
28947	292013	212384
28948	292021	212373
28949	292031	212362
28950	292041	212352
28951	292050	212341
28952	292060	212331
28953	292070	212321
28954	292079	212310
28955	292089	212300
28956	292098	212289
28957	292107	212278
28958	292115	212267
28959	292124	212256
28960	292134	212245
28961	292143	212235
28962	292152	212224
28963	292163	212214
28964	292172	212203
28965	292182	212194
28966	292191	212183
28967	292202	212173
28968	292212	212163
28969	292220	212151
28970	292230	212141
28971	292239	212130
28972	292249	212120
28973	292258	212109
28974	292268	212099
28975	292277	212088
28976	292286	212077
28977	292295	212067
28978	292307	212058
28979	292316	212047
28980	292324	212035
28981	292333	212024
28982	292341	212013
28983	292353	212004
28984	292364	211994
28985	292375	211985
28986	292385	211975
28987	292396	211966
28988	292405	211955
28989	292415	211944
28990	292426	211935
28991	292435	211924
28992	292445	211914
28993	292457	211905
28994	292465	211894
28995	292474	211883
28996	292483	211872
28997	292494	211862
28998	292505	211853
28999	292516	211843
29000	292525	211833
29001	292535	211822
29002	292543	211811
29003	292552	211800
29004	292560	211789
29005	292569	211778
29006	292578	211767
29007	292589	211758
29008	292598	211746
29009	292607	211735
29010	292616	211724
29011	292624	211714
29012	292633	211702
29013	292641	211691
29014	292650	211680
29015	292659	211669
29016	292668	211658
29017	292677	211647
29018	292686	211637
29019	292696	211626
29020	292708	211617
29021	292716	211606
29022	292724	211595
29023	292733	211583
29024	292744	211574
29025	292754	211564
29026	292763	211553
29027	292773	211543
29028	292781	211531
29029	292790	211520
29030	292800	211510
29031	292811	211501
29032	292823	211492
29033	292833	211482
29034	292843	211472
29035	292853	211462
29036	292865	211453
29037	292875	211443
29038	292885	211432
29039	292894	211422
29040	292903	211411
29041	292914	211401
29042	292924	211391
29043	292933	211380
29044	292942	211370
29045	292951	211359
29046	292961	211348
29047	292972	211339
29048	292982	211329
29049	292990	211317
29050	293000	211307
29051	293012	211298
29052	293024	211290
29053	293034	211279
29054	293042	211268
29055	293052	211258
29056	293060	211247
29057	293069	211236
29058	293079	211226
29059	293091	211216
29060	293101	211207
29061	293111	211196
29062	293123	211188
29063	293135	211179
29064	293146	211170
29065	293155	211159
29066	293164	211148
29067	293173	211137
29068	293183	211126
29069	293192	211116
29070	293201	211105
29071	293209	211094
29072	293219	211083
29073	293228	211072
29074	293238	211062
29075	293247	211051
29076	293259	211043
29077	293269	211033
29078	293278	211022
29079	293288	211012
29080	293301	211003
29081	293314	210996
29082	293330	210990
29083	293341	210981
29084	293353	210972
29085	293364	210962
29086	293372	210951
29087	293382	210940
29088	293392	210930
29089	293401	210919
29090	293410	210908
29091	293420	210899
29092	293429	210888
29093	293440	210878
29094	293452	210869
29095	293460	210858
29096	293470	210848
29097	293481	210838
29098	293490	210827
29099	293498	210816
29100	293507	210805
29101	293515	210793
29102	293524	210782
29103	293535	210773
29104	293546	210764
29105	293555	210753
29106	293566	210743
29107	293575	210732
29108	293584	210721
29109	293594	210711
29110	293602	210700
29111	293611	210689
29112	293620	210678
29113	293629	210667
29114	293639	210657
29115	293648	210646
29116	293656	210635
29117	293665	210624
29118	293673	210612
29119	293682	210602
29120	293692	210591
29121	293700	210580
29122	293709	210569
29123	293721	210560
29124	293734	210552
29125	293746	210543
29126	293755	210532
29127	293763	210521
29128	293772	210510
29129	293781	210499
29130	293791	210489
29131	293800	210478
29132	293811	210469
29133	293822	210459
29134	293833	210449
29135	293842	210439
29136	293852	210429
29137	293861	210418
29138	293871	210408
29139	293880	210397
29140	293889	210386
29141	293900	210377
29142	293911	210367
29143	293921	210357
29144	293931	210347
29145	293940	210336
29146	293950	210325
29147	293961	210316
29148	293969	210305
29149	293979	210295
29150	293990	210285
29151	293999	210274
29152	294009	210264
29153	294018	210253
29154	294026	210242
29155	294036	210231
29156	294045	210220
29157	294053	210209
29158	294067	210202
29159	294075	210191
29160	294085	210180
29161	294094	210170
29162	294103	210158
29163	294114	210149
29164	294125	210139
29165	294135	210130
29166	294144	210118
29167	294155	210109
29168	294164	210099
29169	294175	210089
29170	294185	210078
29171	294195	210069
29172	294204	210058
29173	294215	210048
29174	294224	210038
29175	294233	210027
29176	294244	210017
29177	294253	210006
29178	294263	209996
29179	294272	209985
29180	294283	209975
29181	294291	209964
29182	294301	209954
29183	294311	209944
29184	294322	209935
29185	294331	209924
29186	294340	209913
29187	294350	209902
29188	294360	209892
29189	294369	209882
29190	294380	209872
29191	294389	209861
29192	294399	209851
29193	294410	209842
29194	294419	209831
29195	294427	209820
29196	294439	209811
29197	294450	209801
29198	294460	209791
29199	294470	209781
29200	294483	209773
29201	294493	209762
29202	294502	209752
29203	294511	209741
29204	294519	209729
29205	294528	209719
29206	294537	209708
29207	294547	209697
29208	294555	209686
29209	294564	209675
29210	294574	209665
29211	294583	209654
29212	294594	209645
29213	294604	209634
29214	294613	209623
29215	294623	209614
29216	294634	209604
29217	294643	209593
29218	294652	209582
29219	294660	209571
29220	294670	209561
29221	294679	209550
29222	294688	209539
29223	294698	209529
29224	294707	209518
29225	294718	209508
29226	294728	209498
29227	294737	209488
29228	294748	209478
29229	294757	209467
29230	294767	209457
29231	294778	209448
29232	294788	209437
29233	294799	209428
29234	294809	209418
29235	294820	209409
29236	294829	209397
29237	294839	209388
29238	294850	209378
29239	294859	209367
29240	294868	209357
29241	294880	209348
29242	294889	209337
29243	294898	209326
29244	294907	209315
29245	294917	209305
29246	294925	209293
29247	294934	209282
29248	294944	209272
29249	294954	209262
29250	294965	209253
29251	294974	209242
29252	294985	209232
29253	294993	209221
29254	295003	209210
29255	295012	209200
29256	295021	209189
29257	295032	209180
29258	295041	209169
29259	295050	209158
29260	295058	209147
29261	295067	209136
29262	295076	209124
29263	295084	209113
29264	295093	209103
29265	295102	209092
29266	295113	209082
29267	295124	209072
29268	295135	209063
29269	295146	209053
29270	295154	209042
29271	295163	209031
29272	295172	209020
29273	295181	209010
29274	295190	208999
29275	295199	208988
29276	295209	208978
29277	295220	208968
29278	295231	208959
29279	295243	208950
29280	295254	208940
29281	295264	208930
29282	295274	208920
29283	295284	208910
29284	295295	208901
29285	295306	208891
29286	295314	208880
29287	295323	208869
29288	295332	208858
29289	295341	208847
29290	295350	208837
29291	295360	208826
29292	295369	208815
29293	295381	208807
29294	295391	208796
29295	295402	208787
29296	295412	208777
29297	295421	208766
29298	295432	208756
29299	295441	208746
29300	295451	208736
29301	295461	208725
29302	295472	208716
29303	295481	208705
29304	295492	208696
29305	295501	208685
29306	295510	208674
29307	295536	208675
29308	295545	208664
29309	295554	208654
29310	295565	208644
29311	295575	208634
29312	295585	208623
29313	295595	208614
29314	295606	208604
29315	295615	208593
29316	295626	208584
29317	295638	208575
29318	295648	208565
29319	295658	208555
29320	295668	208545
29321	295678	208534
29322	295688	208524
29323	295697	208513
29324	295708	208504
29325	295716	208493
29326	295726	208482
29327	295735	208472
29328	295745	208461
29329	295760	208455
29330	295769	208444
29331	295778	208433
29332	295787	208422
29333	295796	208412
29334	295808	208403
29335	295818	208392
29336	295827	208382
29337	295836	208371
29338	295845	208360
29339	295854	208349
29340	295864	208339
29341	295873	208328
29342	295883	208318
29343	295892	208307
29344	295901	208296
29345	295911	208286
29346	295920	208275
29347	295930	208265
29348	295946	208259
29349	295955	208248
29350	295964	208237
29351	295974	208227
29352	295987	208220
29353	295996	208209
29354	296007	208199
29355	296017	208189
29356	296035	208185
29357	296048	208177
29358	296059	208167
29359	296068	208156
29360	296077	208145
29361	296088	208136
29362	296098	208126
29363	296107	208115
29364	296116	208104
29365	296126	208094
29366	296135	208083
29367	296144	208072
29368	296152	208061
29369	296161	208050
29370	296172	208040
29371	296181	208030
29372	296190	208019
29373	296200	208009
29374	296210	207998
29375	296219	207987
29376	296230	207978
29377	296240	207968
29378	296250	207958
29379	296259	207947
29380	296267	207936
29381	296277	207925
29382	296287	207915
29383	296296	207904
29384	296306	207894
29385	296315	207884
29386	296325	207873
29387	296333	207862
29388	296342	207851
29389	296351	207840
29390	296361	207829
29391	296370	207819
29392	296379	207808
29393	296388	207797
29394	296399	207788
29395	296407	207777
29396	296418	207767
29397	296428	207757
29398	296443	207750
29399	296454	207741
29400	296464	207731
29401	296474	207720
29402	296485	207711
29403	296494	207700
29404	296503	207689
29405	296512	207678
29406	296522	207668
29407	296532	207658
29408	296541	207647
29409	296550	207636
29410	296560	207626
29411	296568	207615
29412	296577	207604
29413	296586	207593
29414	296595	207582
29415	296604	207571
29416	296612	207560
29417	296622	207549
29418	296635	207542
29419	296645	207532
29420	296655	207521
29421	296667	207512
29422	296676	207502
29423	296701	207502
29424	296710	207491
29425	296720	207481
29426	296731	207471
29427	296740	207460
29428	296749	207450
29429	296758	207439
29430	296768	207429
29431	296777	207418
29432	296786	207407
29433	296798	207398
29434	296810	207390
29435	296820	207379
29436	296830	207369
29437	296840	207360
29438	296849	207349
29439	296858	207338
29440	296868	207327
29441	296879	207318
29442	296889	207308
29443	296899	207297
29444	296908	207287
29445	296918	207277
29446	296927	207266
29447	296938	207256
29448	296947	207246
29449	296957	207236
29450	296967	207225
29451	296977	207215
29452	296987	207205
29453	296996	207194
29454	297005	207184
29455	297015	207173
29456	297025	207163
29457	297035	207153
29458	297044	207142
29459	297055	207133
29460	297065	207122
29461	297074	207112
29462	297088	207105
29463	297098	207094
29464	297107	207083
29465	297116	207072
29466	297125	207062
29467	297138	207054
29468	297150	207045
29469	297159	207034
29470	297169	207024
29471	297179	207014
29472	297189	207003
29473	297198	206993
29474	297207	206982
29475	297216	206971
29476	297231	206964
29477	297240	206954
29478	297249	206943
29479	297260	206933
29480	297271	206924
29481	297283	206915
29482	297293	206905
29483	297303	206894
29484	297313	206885
29485	297324	206875
29486	297335	206865
29487	297343	206854
29488	297354	206844
29489	297363	206834
29490	297372	206823
29491	297381	206812
29492	297391	206802
29493	297401	206792
29494	297411	206782
29495	297420	206771
29496	297429	206760
29497	297440	206751
29498	297454	206743
29499	297465	206734
29500	297475	206723
29501	297484	206713
29502	297493	206702
29503	297502	206691
29504	297511	206681
29505	297521	206670
29506	297532	206661
29507	297541	206650
29508	297550	206639
29509	297559	206628
29510	297568	206617
29511	297577	206607
29512	297586	206596
29513	297595	206585
29514	297606	206575
29515	297615	206565
29516	297626	206555
29517	297636	206545
29518	297646	206535
29519	297655	206524
29520	297664	206513
29521	297674	206503
29522	297687	206495
29523	297695	206484
29524	297704	206473
29525	297716	206464
29526	297728	206455
29527	297736	206444
29528	297747	206434
29529	297756	206423
29530	297765	206413
29531	297775	206403
29532	297785	206392
29533	297795	206382
29534	297804	206371
29535	297813	206360
29536	297821	206349
29537	297831	206338
29538	297840	206328
29539	297849	206317
29540	297860	206308
29541	297872	206299
29542	297882	206289
29543	297891	206278
29544	297900	206267
29545	297910	206257
29546	297924	206250
29547	297934	206239
29548	297944	206229
29549	297954	206219
29550	297964	206209
29551	297974	206199
29552	297984	206189
29553	297994	206178
29554	298004	206168
29555	298016	206160
29556	298026	206149
29557	298035	206138
29558	298045	206128
29559	298054	206118
29560	298065	206108
29561	298074	206097
29562	298084	206087
29563	298094	206077
29564	298104	206067
29565	298114	206057
29566	298125	206047
29567	298135	206037
29568	298144	206026
29569	298158	206019
29570	298168	206009
29571	298182	206001
29572	298191	205991
29573	298201	205980
29574	298210	205969
29575	298219	205959
29576	298230	205949
29577	298240	205939
29578	298249	205928
29579	298258	205918
29580	298267	205907
29581	298277	205896
29582	298286	205886
29583	298296	205875
29584	298305	205865
29585	298314	205854
29586	298323	205843
29587	298333	205833
29588	298344	205823
29589	298354	205813
29590	298365	205804
29591	298375	205794
29592	298384	205783
29593	298393	205772
29594	298404	205762
29595	298414	205752
29596	298423	205741
29597	298431	205730
29598	298440	205719
29599	298449	205709
29600	298459	205698
29601	298468	205687
29602	298476	205676
29603	298488	205667
29604	298502	205660
29605	298510	205649
29606	298520	205638
29607	298528	205627
29608	298537	205616
29609	298545	205605
29610	298555	205594
29611	298564	205584
29612	298574	205573
29613	298583	205562
29614	298591	205551
29615	298602	205542
29616	298611	205530
29617	298619	205519
29618	298629	205509
29619	298639	205499
29620	298648	205488
29621	298656	205477
29622	298666	205466
29623	298676	205456
29624	298685	205446
29625	298695	205435
29626	298706	205426
29627	298717	205416
29628	298726	205405
29629	298735	205394
29630	298743	205383
29631	298753	205373
29632	298762	205362
29633	298774	205353
29634	298783	205343
29635	298795	205333
29636	298804	205323
29637	298813	205312
29638	298822	205301
29639	298830	205290
29640	298840	205279
29641	298849	205269
29642	298858	205258
29643	298868	205248
29644	298879	205239
29645	298889	205228
29646	298900	205219
29647	298908	205208
29648	298918	205197
29649	298927	205186
29650	298936	205175
29651	298945	205165
29652	298954	205154
29653	298963	205143
29654	298971	205132
29655	298980	205121
29656	298990	205111
29657	298999	205100
29658	299007	205089
29659	299017	205078
29660	299026	205067
29661	299036	205057
29662	299045	205046
29663	299056	205037
29664	299068	205028
29665	299079	205019
29666	299089	205008
29667	299099	204998
29668	299108	204987
29669	299122	204980
29670	299131	204970
29671	299140	204959
29672	299150	204948
29673	299159	204937
29674	299168	204927
29675	299181	204919
29676	299193	204910
29677	299204	204901
29678	299215	204891
29679	299225	204881
29680	299236	204871
29681	299245	204861
29682	299254	204850
29683	299263	204839
29684	299272	204828
29685	299282	204818
29686	299292	204808
29687	299303	204798
29688	299312	204788
29689	299324	204779
29690	299334	204768
29691	299343	204758
29692	299357	204751
29693	299368	204741
29694	299377	204730
29695	299386	204719
29696	299397	204710
29697	299407	204700
29698	299416	204689
29699	299426	204679
29700	299438	204670
29701	299450	204661
29702	299460	204651
29703	299469	204640
29704	299481	204631
29705	299491	204621
29706	299502	204612
29707	299511	204601
29708	299520	204590
29709	299529	204579
29710	299538	204569
29711	299548	204558
29712	299557	204547
29713	299566	204536
29714	299575	204526
29715	299584	204515
29716	299593	204504
29717	299602	204494
29718	299613	204484
29719	299622	204473
29720	299631	204462
29721	299640	204452
29722	299649	204441
29723	299658	204430
29724	299667	204419
29725	299675	204408
29726	299684	204397
29727	299693	204386
29728	299702	204375
29729	299712	204365
29730	299723	204356
29731	299733	204345
29732	299743	204335
29733	299753	204325
29734	299762	204315
29735	299772	204304
29736	299782	204294
29737	299793	204285
29738	299804	204275
29739	299814	204265
29740	299825	204255
29741	299834	204245
29742	299846	204236
29743	299858	204227
29744	299873	204220
29745	299882	204210
29746	299892	204199
29747	299903	204190
29748	299913	204180
29749	299922	204169
29750	299933	204160
29751	299942	204149
29752	299952	204139
29753	299963	204129
29754	299974	204120
29755	299984	204109
29756	299993	204099
29757	300005	204090
29758	300020	204083
29759	300032	204074
29760	300041	204063
29761	300051	204053
29762	300060	204043
29763	300069	204032
29764	300078	204021
29765	300087	204010
29766	300097	204000
29767	300105	203989
29768	300118	203980
29769	300129	203971
29770	300137	203960
29771	300148	203950
29772	300158	203940
29773	300171	203932
29774	300180	203921
29775	300190	203911
29776	300199	203900
29777	300207	203889
29778	300216	203878
29779	300225	203867
29780	300242	203861
29781	300250	203850
29782	300259	203839
29783	300268	203828
29784	300277	203817
29785	300286	203807
29786	300295	203796
29787	300304	203785
29788	300313	203774
29789	300323	203764
29790	300334	203755
29791	300343	203744
29792	300352	203733
29793	300364	203725
29794	300374	203714
29795	300383	203703
29796	300392	203692
29797	300401	203682
29798	300412	203672
29799	300421	203661
29800	300431	203652
29801	300440	203641
29802	300450	203630
29803	300459	203619
29804	300469	203609
29805	300478	203598
29806	300487	203588
29807	300496	203577
29808	300506	203567
29809	300515	203556
29810	300524	203545
29811	300533	203535
29812	300543	203524
29813	300552	203514
29814	300562	203503
29815	300572	203493
29816	300581	203482
29817	300590	203471
29818	300600	203461
29819	300612	203452
29820	300622	203442
29821	300632	203432
29822	300640	203421
29823	300650	203411
29824	300659	203400
29825	300669	203390
29826	300678	203379
29827	300687	203368
29828	300697	203358
29829	300706	203347
29830	300715	203336
29831	300723	203325
29832	300733	203315
29833	300743	203304
29834	300755	203296
29835	300764	203285
29836	300773	203274
29837	300783	203264
29838	300792	203253
29839	300802	203243
29840	300811	203232
29841	300821	203222
29842	300831	203212
29843	300840	203201
29844	300849	203191
29845	300859	203180
29846	300867	203169
29847	300878	203159
29848	300891	203151
29849	300900	203141
29850	300912	203131
29851	300923	203122
29852	300933	203112
29853	300943	203102
29854	300951	203091
29855	300961	203080
29856	300973	203071
29857	300984	203062
29858	300992	203051
29859	301001	203040
29860	301012	203030
29861	301023	203021
29862	301032	203010
29863	301041	202999
29864	301051	202989
29865	301060	202978
29866	301069	202968
29867	301081	202959
29868	301090	202948
29869	301099	202937
29870	301109	202927
29871	301120	202917
29872	301129	202906
29873	301138	202895
29874	301147	202885
29875	301157	202875
29876	301167	202864
29877	301179	202856
29878	301188	202845
29879	301197	202834
29880	301207	202824
29881	301216	202813
29882	301225	202803
29883	301234	202792
29884	301246	202783
29885	301255	202772
29886	301267	202763
29887	301276	202752
29888	301286	202743
29889	301297	202733
29890	301307	202723
29891	301318	202713
29892	301329	202704
29893	301338	202693
29894	301348	202683
29895	301358	202673
29896	301369	202663
29897	301378	202652
29898	301386	202641
29899	301395	202630
29900	301407	202621
29901	301416	202610
29902	301425	202600
29903	301434	202589
29904	301446	202580
29905	301456	202570
29906	301464	202559
29907	301474	202548
29908	301483	202538
29909	301492	202527
29910	301501	202516
29911	301511	202506
29912	301520	202495
29913	301529	202484
29914	301537	202473
29915	301546	202462
29916	301554	202451
29917	301563	202440
29918	301573	202429
29919	301582	202419
29920	301591	202408
29921	301600	202397
29922	301609	202387
29923	301622	202378
29924	301631	202368
29925	301641	202357
29926	301651	202347
29927	301660	202337
29928	301669	202326
29929	301679	202315
29930	301687	202304
29931	301696	202293
29932	301705	202282
29933	301714	202271
29934	301722	202260
29935	301731	202249
29936	301740	202239
29937	301750	202228
29938	301761	202219
29939	301770	202208
29940	301779	202197
29941	301789	202187
29942	301798	202176
29943	301810	202168
29944	301819	202157
29945	301829	202146
29946	301838	202136
29947	301848	202126
29948	301858	202115
29949	301866	202104
29950	301876	202094
29951	301886	202084
29952	301896	202074
29953	301911	202067
29954	301921	202057
29955	301931	202046
29956	301940	202036
29957	301950	202025
29958	301958	202014
29959	301968	202004
29960	301978	201994
29961	301989	201984
29962	302000	201975
29963	302010	201965
29964	302020	201955
29965	302029	201944
29966	302039	201934
29967	302048	201923
29968	302058	201913
29969	302066	201901
29970	302075	201890
29971	302084	201880
29972	302093	201869
29973	302102	201858
29974	302112	201848
29975	302123	201839
29976	302132	201828
29977	302141	201817
29978	302152	201807
29979	302163	201798
29980	302172	201787
29981	302181	201777
29982	302190	201766
29983	302200	201755
29984	302209	201744
29985	302218	201734
29986	302228	201724
29987	302236	201713
29988	302246	201702
29989	302255	201691
29990	302264	201680
29991	302273	201669
29992	302283	201659
29993	302292	201649
29994	302302	201638
29995	302311	201628
29996	302320	201617
29997	302330	201607
29998	302339	201596
29999	302348	201585
30000	302357	201575
30001	302366	201564
30002	302375	201553
30003	302384	201542
30004	302393	201531
30005	302402	201520
30006	302411	201509
30007	302420	201499
30008	302429	201488
30009	302437	201477
30010	302446	201466
30011	302455	201455
30012	302463	201444
30013	302472	201433
30014	302482	201423
30015	302491	201412
30016	302499	201401
30017	302509	201390
30018	302518	201379
30019	302528	201369
30020	302537	201359
30021	302547	201349
30022	302556	201337
30023	302565	201327
30024	302575	201316
30025	302584	201306
30026	302593	201295
30027	302602	201284
30028	302612	201274
30029	302622	201264
30030	302631	201253
30031	302640	201242
30032	302649	201232
30033	302658	201221
30034	302667	201210
30035	302679	201201
30036	302689	201191
30037	302699	201181
30038	302709	201171
30039	302718	201160
30040	302727	201149
30041	302736	201139
30042	302746	201128
30043	302755	201118
30044	302764	201107
30045	302773	201096
30046	302783	201086
30047	302792	201075
30048	302804	201066
30049	302816	201057
30050	302825	201047
30051	302834	201036
30052	302843	201025
30053	302852	201015
30054	302862	201004
30055	302870	200993
30056	302880	200982
30057	302889	200972
30058	302898	200961
30059	302910	200952
30060	302919	200941
30061	302929	200931
30062	302938	200920
30063	302947	200910
30064	302958	200900
30065	302970	200891
30066	302979	200880
30067	302987	200869
30068	302996	200858
30069	303005	200848
30070	303015	200837
30071	303024	200827
30072	303032	200815
30073	303042	200805
30074	303051	200794
30075	303061	200784
30076	303070	200773
30077	303080	200763
30078	303089	200753
30079	303100	200743
30080	303109	200732
30081	303120	200722
30082	303135	200716
30083	303144	200705
30084	303155	200696
30085	303164	200685
30086	303173	200674
30087	303182	200663
30088	303192	200653
30089	303201	200643
30090	303210	200631
30091	303220	200621
30092	303229	200611
30093	303240	200601
30094	303250	200591
30095	303259	200580
30096	303269	200570
30097	303308	200579
30098	303317	200568
30099	303326	200557
30100	303337	200548
30101	303347	200538
30102	303357	200528
30103	303367	200518
30104	303377	200507
30105	303385	200496
30106	303394	200485
30107	303403	200475
30108	303412	200464
30109	303421	200453
30110	303430	200442
30111	303440	200432
30112	303451	200423
30113	303460	200412
30114	303469	200401
30115	303479	200391
30116	303489	200381
30117	303500	200371
30118	303514	200364
30119	303524	200354
30120	303538	200346
30121	303547	200336
30122	303557	200325
30123	303568	200316
30124	303585	200311
30125	303596	200301
30126	303606	200291
30127	303616	200281
30128	303625	200270
30129	303636	200260
30130	303646	200250
30131	303656	200240
30132	303667	200230
30133	303677	200220
30134	303685	200209
30135	303694	200198
30136	303703	200188
30137	303713	200177
30138	303721	200166
30139	303732	200157
30140	303742	200146
30141	303750	200135
30142	303759	200124
30143	303770	200115
30144	303779	200104
30145	303789	200094
30146	303798	200083
30147	303807	200072
30148	303816	200061
30149	303826	200051
30150	303836	200041
30151	303845	200030
30152	303855	200020
30153	303864	200009
30154	303873	199999
30155	303882	199987
30156	303890	199977
30157	303899	199966
30158	303908	199954
30159	303916	199944
30160	303926	199933
30161	303935	199922
30162	303944	199911
30163	303953	199901
30164	303962	199890
30165	303973	199880
30166	303982	199870
30167	303991	199859
30168	304000	199848
30169	304008	199837
30170	304018	199827
30171	304028	199816
30172	304037	199806
30173	304048	199796
30174	304062	199789
30175	304072	199779
30176	304086	199771
30177	304096	199761
30178	304105	199750
30179	304115	199740
30180	304124	199729
30181	304134	199719
30182	304144	199709
30183	304153	199698
30184	304162	199687
30185	304172	199677
30186	304181	199666
30187	304189	199655
30188	304199	199645
30189	304209	199635
30190	304218	199624
30191	304228	199614
30192	304237	199603
30193	304246	199592
30194	304255	199582
30195	304265	199571
30196	304274	199561
30197	304286	199552
30198	304295	199541
30199	304304	199530
30200	304313	199520
30201	304322	199509
30202	304331	199498
30203	304340	199487
30204	304351	199477
30205	304361	199467
30206	304371	199458
30207	304392	199455
30208	304402	199444
30209	304411	199433
30210	304421	199424
30211	304431	199413
30212	304441	199403
30213	304451	199393
30214	304460	199382
30215	304470	199372
30216	304479	199362
30217	304489	199351
30218	304501	199342
30219	304511	199332
30220	304522	199323
30221	304531	199312
30222	304541	199302
30223	304550	199291
30224	304559	199280
30225	304570	199271
30226	304579	199260
30227	304589	199250
30228	304603	199242
30229	304613	199232
30230	304626	199224
30231	304635	199214
30232	304644	199203
30233	304654	199193
30234	304664	199182
30235	304673	199171
30236	304682	199161
30237	304691	199150
30238	304700	199139
30239	304709	199129
30240	304719	199118
30241	304728	199107
30242	304738	199097
30243	304746	199086
30244	304755	199075
30245	304765	199065
30246	304773	199054
30247	304782	199043
30248	304795	199034
30249	304804	199024
30250	304814	199013
30251	304822	199002
30252	304831	198991
30253	304839	198980
30254	304849	198970
30255	304863	198962
30256	304872	198951
30257	304881	198941
30258	304892	198932
30259	304902	198921
30260	304911	198910
30261	304926	198903
30262	304937	198894
30263	304949	198886
30264	304959	198875
30265	304973	198868
30266	304986	198860
30267	304996	198849
30268	305005	198839
30269	305015	198828
30270	305024	198818
30271	305034	198807
30272	305044	198797
30273	305054	198787
30274	305063	198777
30275	305076	198768
30276	305086	198758
30277	305096	198748
30278	305105	198737
30279	305113	198726
30280	305122	198715
30281	305132	198705
30282	305144	198696
30283	305154	198686
30284	305164	198676
30285	305174	198666
30286	305183	198655
30287	305191	198643
30288	305200	198633
30289	305209	198622
30290	305218	198611
30291	305227	198601
30292	305237	198590
30293	305246	198579
30294	305255	198569
30295	305264	198558
30296	305274	198548
30297	305283	198537
30298	305292	198526
30299	305303	198517
30300	305312	198506
30301	305321	198495
30302	305331	198485
30303	305340	198474
30304	305350	198464
30305	305360	198454
30306	305369	198444
30307	305379	198433
30308	305389	198423
30309	305398	198413
30310	305410	198404
30311	305419	198393
30312	305428	198382
30313	305437	198371
30314	305446	198360
30315	305455	198349
30316	305464	198338
30317	305472	198328
30318	305481	198316
30319	305490	198306
30320	305500	198296
30321	305510	198286
30322	305520	198275
30323	305529	198265
30324	305539	198254
30325	305548	198243
30326	305557	198233
30327	305569	198224
30328	305579	198214
30329	305588	198204
30330	305598	198193
30331	305607	198182
30332	305617	198172
30333	305627	198162
30334	305637	198152
30335	305646	198141
30336	305656	198131
30337	305667	198121
30338	305680	198114
30339	305690	198103
30340	305699	198093
30341	305710	198083
30342	305720	198073
30343	305729	198062
30344	305740	198052
30345	305748	198041
30346	305758	198031
30347	305767	198020
30348	305777	198010
30349	305789	198001
30350	305800	197992
30351	305810	197982
30352	305820	197972
30353	305832	197963
30354	305841	197952
30355	305851	197942
30356	305862	197933
30357	305872	197922
30358	305881	197912
30359	305890	197901
30360	305899	197890
30361	305910	197880
30362	305922	197872
30363	305932	197862
30364	305941	197851
30365	305950	197840
30366	305959	197829
30367	305968	197819
30368	305978	197808
30369	305987	197798
30370	305996	197787
30371	306005	197776
30372	306015	197766
30373	306024	197755
30374	306034	197745
30375	306043	197734
30376	306052	197724
30377	306062	197713
30378	306072	197703
30379	306080	197692
30380	306089	197681
30381	306100	197672
